COMMUNITY,MOVEMENT_GROUP,FAN_ID,PRIMARY_MERCHANT,SECONDARY_MERCHANT,DAY_DATE,WINS,LOSSES,NET,PRIMARY_SPEND,SECONDARY_SPEND
MLB,Video Streaming,d8de6c91ca84ee5a51c699ce42666f30,_none_,hulu,2024-01-30,0,1,-1,,19.767000000
MLB,Video Streaming,73508f420ec659922bf9fdf429423c91,univision_now,_none_,2024-01-02,1,0,1,7.500000000,
NFL,Video Streaming,39c4a396916f0948038c795889dc54f5,_none_,roku,2024-07-24,1,0,1,,4.450000000
NBA,Video Streaming,f70f49591afcd7e7520000b65e1b5e68,_none_,hulu,2024-10-09,1,0,1,,52.484000000
NFL,Video Streaming,93cfab779ed8817d753816f5d4d86adc,hulu,_none_,2024-10-05,0,1,-1,22.636097561,
MLB,Video Streaming,f8bf7b9444caeb552af8298af473df90,hulu,_none_,2024-08-24,0,1,-1,16.683529412,
NBA,Video Streaming,ea3d58b87b03e570f6522269d048d61f,paramount+,_none_,2024-02-16,1,0,1,6.380769231,
MLB,Video Streaming,9ed047441b22ac37424554ab75c6eaa6,hulu,_none_,2024-09-23,0,1,-1,7.474230769,
NBA,Video Streaming,34b36c11afaa85960d140be740a864c1,_none_,peacock_tv,2024-07-31,0,1,-1,,2.171428571
MLB,Video Streaming,f3032fc4e5ad8f02a753c7ffc9b3048e,_none_,hulu,2024-02-04,0,1,-1,,7.861428571
NFL,Video Streaming,916e7293252b7a0c2d00207faddd9931,_none_,netflix,2023-12-23,0,1,-1,,10.595000000
MLS,Video Streaming,7ff4a4021a0f4339cd631bc899374655,hbo_max,_none_,2024-09-22,0,1,-1,5.805454545,
NWSL,Video Streaming,fcfd1b7f04fc5eafbdfda9e0b5026215,netflix,_none_,2024-02-02,1,0,1,7.064615385,
NHL,Video Streaming,0474a87ba1fc149ae4700f9739d0ac12,netflix,peacock_tv,2024-01-13,1,0,1,16.172000000,1.015000000
MLB,Video Streaming,e14cd1496832c007d9fc819831d965de,_none_,roku,2024-01-12,1,0,1,,7.193551402
NFL,Video Streaming,cbeb141783c965efce72024a44047b97,paramount+,_none_,2023-12-30,1,0,1,5.917142857,
MLB,Video Streaming,3a887b10887f354bd0b402d9255b0b4b,_none_,roku,2024-01-15,0,1,-1,,8.130000000
MLB,Video Streaming,6df34505841c48221eab8a36812780b2,peacock_tv,_none_,2024-09-28,0,1,-1,5.024444444,
MLB,Video Streaming,404e596684ff9612cb5a3df7ccddb810,_none_,netflix,2024-08-28,1,0,1,,16.060833333
NBA,Video Streaming,8083b9a29a9ecf263bb1a1551bf1bda4,_none_,hulu,2024-09-01,1,0,1,,4.367142857
WNBA,Video Streaming,28141601c7f2befd526b51fc2b150856,roku,netflix,2024-02-03,1,0,1,7.311250000,7.044000000
NFL,Video Streaming,d993fb4f09c24e8fcbec88004664d600,_none_,netflix,2024-02-08,0,1,-1,,16.728461538
NFL,Video Streaming,d93ae7d4843e4c83576225874598c391,paramount+,_none_,2023-10-02,0,1,-1,5.255454545,
NFL,Video Streaming,8d8cac0faac0e19dbb1afd7f0d7d459f,netflix,_none_,2024-04-15,1,0,1,25.980000000,
NFL,Video Streaming,270e912cf0a680d434e987a3a18dda77,_none_,fubo_tv,2023-11-15,0,1,-1,,109.066666667
MLB,Video Streaming,7a0f773eda7a6b728d171011a971c54e,_none_,disney_plus,2024-09-20,1,0,1,,17.595405405
MLB,Video Streaming,b227cec46c128e2dd152a9cc37ff58e0,_none_,roku,2024-02-12,0,1,-1,,12.925000000
MLS,Video Streaming,4aeb1c28ca88dcb68e4c777f531bc9e3,_none_,disney_plus,2024-01-22,0,1,-1,,15.200000000
MLB,Video Streaming,e1d21b64f8bcf3bf506eada060e37497,_none_,disney_plus,2024-08-31,0,1,-1,,8.422857143
MLB,Video Streaming,24ec341f4c09e0e21ef049fcb1c8e2ef,disney_plus,_none_,2023-11-19,0,1,-1,14.084000000,
MLB,Video Streaming,b842c909304dc62a56d2d1b1da8a2ac7,_none_,hulu,2024-07-11,1,0,1,,96.043333333
WNBA,Video Streaming,b4fd8d46de19a9c400e38805a46be22d,peacock_tv,_none_,2024-09-20,0,1,-1,6.335000000,
NFL,Video Streaming,ec5ddb90ddb294bac2435f2236184e22,hulu,_none_,2024-03-01,1,0,1,20.910833333,
NBA,Video Streaming,0c481ebbe9f74229ebe3ee10b29f37b3,disney_plus,espn+,2024-05-24,1,0,1,11.418000000,10.691250000
MLB,Video Streaming,9f6df9346135025672d63977cc8648f3,_none_,hulu,2024-04-15,0,1,-1,,17.912000000
NHL,Video Streaming,79077e423072140ff3880cecf4356ada,_none_,netflix,2024-04-21,0,1,-1,,14.656666667
NBA,Video Streaming,5b88c60ae6a9bf92d18cbaac503ad5ed,netflix,_none_,2024-06-13,1,0,1,16.607777778,
NBA,Video Streaming,c688a5ff70d00fb46d5e4a790dcd33ee,_none_,peacock_tv,2024-02-13,0,1,-1,,8.716666667
MLB,Video Streaming,737c12f12ce22bd307f73e6f1456d1c0,disney_plus,_none_,2024-03-15,0,1,-1,10.323333333,
NBA,Video Streaming,5976495489597676e3eeceac30b51bed,_none_,netflix,2024-09-19,1,0,1,,20.108787879
MLB,Video Streaming,0f43d632f2a8a3f60d54dbc470830ddb,netflix,_none_,2023-12-05,0,1,-1,16.735714286,
NFL,Video Streaming,12deefc35ce006de46d2d185f504f0ed,hulu,_none_,2023-11-23,1,0,1,1.015454545,
NHL,Video Streaming,86f02014c846ca677e83b8eef3655e81,netflix,_none_,2024-08-24,0,1,-1,15.033846154,
MLB,Video Streaming,b65c1f0ebe56f1c63e57e9e109069c66,_none_,netflix,2024-09-01,1,0,1,,22.790000000
NHL,Video Streaming,08fcd1ccb375c261cacbfcf99045ed76,roku,_none_,2024-07-03,0,1,-1,10.250943396,
MLS,Video Streaming,e5083c89b09c620497defab8f15c48b0,netflix,_none_,2024-03-14,1,0,1,17.235000000,
NFL,Video Streaming,eec01de0d2e7e0f74b91ec0b9a98cc2b,_none_,hulu,2024-09-23,1,0,1,,24.538571429
NHL,Video Streaming,6b1d3ce1e0146e1e54790796cbfa3c9e,_none_,flosports,2023-12-10,0,1,-1,,33.205000000
MLB,Video Streaming,c10a51a34d23ea2fba9ff00637afa1ac,_none_,disney_plus,2024-10-17,1,0,1,,11.704888889
NBA,Video Streaming,8eb85a5c6ba349e11f35229ed3b7c792,_none_,netflix,2024-02-15,0,1,-1,,16.950000000
NFL,Video Streaming,2dd0859038b4068f620f102ce5a584f9,_none_,discovery,2023-11-08,0,1,-1,,4.784375000
NFL,Video Streaming,369359c964316147aad2383c55b6f1a6,paramount+,_none_,2024-07-09,0,1,-1,5.970000000,
NHL,Video Streaming,387eabca5d6c316f5277cc95a9bd00fb,netflix,_none_,2023-10-21,1,0,1,16.842500000,
MLS,Video Streaming,d5afdc39132f0a1b4847f87b04b9acc6,hulu,espn+,2024-06-23,1,0,1,9.394444444,12.147142857
NHL,Video Streaming,d84f593cab2fedbde450692bf03a5efb,_none_,disney_plus,2023-11-06,1,0,1,,12.381212121
NBA,Video Streaming,9ac6616ef71428125b03fedd86c447e0,_none_,hbo_max,2024-02-25,0,1,-1,,11.505000000
MLB,Video Streaming,c4992831e415276b22f4736f9f489dfb,_none_,hulu,2024-01-05,1,0,1,,15.646923077
NFL,Video Streaming,db9dcf22a2fd2f468c27537b558d4b9d,peacock_tv,_none_,2024-01-31,1,0,1,6.831538462,
MLB,Video Streaming,dc0fcbaf588280272d9f46ae50522357,_none_,roku,2023-10-27,0,1,-1,,5.273333333
NHL,Video Streaming,d670c349ba9a78a84906f4dd90fbca07,netflix,_none_,2024-02-25,1,0,1,6.853333333,
NFL,Video Streaming,ea2bf7c553c70185c37e8d85f2790f6c,_none_,disney_plus,2024-04-15,1,0,1,,9.270000000
MLB,Video Streaming,4dee8fd8f2184985344a7f66d7330292,fubo_tv,_none_,2024-09-10,0,1,-1,88.930000000,
MLS,Video Streaming,1f8267d9d65f06779b7a4fe822845e28,hulu,_none_,2024-09-28,0,1,-1,8.874473684,
NFL,Video Streaming,a8d933b328fde43ef177c6db2ce400c6,_none_,hulu,2024-10-04,1,0,1,,15.015588235
MLB,Video Streaming,10de038b5bae4155fe7ac9cd0cad28d0,netflix,_none_,2024-06-04,0,1,-1,17.862000000,
MLB,Video Streaming,55e48d2ec1325d915254aee67fd28a26,youtube_tv,_none_,2024-08-18,0,1,-1,80.262368421,
NBA,Video Streaming,2a18d0f1e61dc6d5124edcd7ba7854f7,_none_,netflix,2024-01-30,0,1,-1,,24.180000000
NBA,Video Streaming,aa0c474393c797c7a6dfbe8600d1b16a,_none_,roku,2024-03-12,1,0,1,,6.692500000
NFL,Video Streaming,1f8763de22c3ab146c7ae311d54a4dd4,vudu,_none_,2024-01-15,0,1,-1,8.416666667,
NFL,Video Streaming,4ba7d9818533ffaa9689f71048c9570b,_none_,youtube_tv,2023-12-07,0,1,-1,,86.155000000
NBA,Video Streaming,e5975790713e707ab7416e8d527307af,paramount+,_none_,2023-12-13,0,1,-1,5.156666667,
MLB,Video Streaming,de14b76c819364a8e3cca3c766642956,peacock_tv,_none_,2023-10-06,1,0,1,7.035882353,
MLB,Video Streaming,2b2142a5750e1942d583cc6e1ac50b1a,hulu,_none_,2023-12-28,0,1,-1,2.503076923,
NHL,Video Streaming,79d53b155a1d5a3575db6b28844901c8,paramount+,_none_,2023-11-26,1,0,1,12.223333333,
MLB,Video Streaming,4696e13acfc5940e84fdd56578c4be19,sling_tv,_none_,2023-11-23,0,1,-1,44.330000000,
MLS,Video Streaming,71a5d8125ec97860a9068c2533430d1e,netflix,_none_,2024-10-31,0,1,-1,13.091538462,
NBA,Video Streaming,364e8b1e47f2e345d9c45a8ca802e578,roku,_none_,2024-07-17,0,1,-1,10.480869565,
NBA,Video Streaming,5ae1545ba70202e9581f9163c10a9641,_none_,hulu,2024-01-02,1,0,1,,29.002500000
NBA,Video Streaming,372e1297b5bf8f11f21ad243d8ec59ed,youtube_tv,_none_,2024-08-25,1,0,1,74.932857143,
MLB,Video Streaming,646aa83ed2aa94dfe220ce8138fcb18f,_none_,netflix,2024-05-11,0,1,-1,,25.812000000
NFL,Video Streaming,a1782079c8dfa2cbcf933e3e3af48ed5,roku,_none_,2024-08-08,1,0,1,7.765000000,
NFL,Video Streaming,28b299237fbb0819a0ff0ebf30786877,peacock_tv,_none_,2023-12-23,1,0,1,4.645000000,
MLB,Video Streaming,34fce8656ae5aaf3e6a368498918b74e,hulu,_none_,2023-11-08,1,0,1,9.408125000,
NFL,Video Streaming,87441bf6a8800fb7f4776fe30e064a96,peacock_tv,_none_,2024-07-02,1,0,1,7.820000000,
NHL,Video Streaming,b7d3e3cd3c7ad05071461d14642dac9c,nfhs_network,_none_,2023-11-15,0,1,-1,11.311764706,
NFL,Video Streaming,2686539dd7f85628761c829bddda758b,_none_,netflix,2023-10-16,0,1,-1,,7.015294118
MLB,Video Streaming,aad9ea4d59cc03fe8673d6f3978f7df8,netflix,_none_,2024-06-16,0,1,-1,21.988666667,
MLB,Video Streaming,577685f33714195b18c5725c7d496cb8,_none_,netflix,2024-02-21,1,0,1,,9.957500000
NFL,Video Streaming,7125b27226552543e3b37cce7e8773af,_none_,peacock_tv,2023-11-17,1,0,1,,5.452666667
NBA,Video Streaming,78742c80a39a24b9456950d471ba28ae,_none_,hbo_max,2024-05-19,1,0,1,,16.137142857
NFL,Video Streaming,2646b96efb2cb23e2ef6559329e94aca,_none_,netflix,2023-12-18,0,1,-1,,9.382857143
MLS,Video Streaming,a28bb852c4c33e1d431af08f5f5c434d,_none_,peacock_tv,2024-06-23,1,0,1,,6.380000000
NFL,Video Streaming,0cadf3c0e5f1bca4769c513f6bc72c9f,hulu,_none_,2024-10-03,0,1,-1,8.532083333,
MLB,Video Streaming,0ccf5020665ff59fd3863042fbd8317d,_none_,hbo_max,2024-07-22,0,1,-1,,4.830000000
NFL,Video Streaming,84f1c5fb9e6f099fc9cfa05baf5e2d2b,roku,_none_,2024-06-29,1,0,1,5.996666667,
NBA,Video Streaming,c59a880873021cd320684e0f557e5644,netflix,_none_,2024-03-25,0,1,-1,17.300937500,
NBA,Video Streaming,0eec4f9928f8cc04d16d3ed27fa8ee76,nfhs_network,netflix,2024-01-28,0,1,-1,12.387500000,7.636666667
MLS,Video Streaming,7d360b22a653608bc449343b70aaee37,netflix,_none_,2024-01-14,1,0,1,22.772857143,
NBA,Video Streaming,527481e4e043ea90023caf60ef484862,roku,_none_,2024-02-17,1,0,1,5.734285714,
MLB,Video Streaming,004beb3dda26354cca3982e47105edc2,_none_,youtube_tv,2024-08-27,1,0,1,,62.230000000
MLB,Video Streaming,1d8aae4fcf2572259c92d55ae951f77d,sling_tv,_none_,2024-02-19,0,1,-1,49.867777778,
MLB,Video Streaming,0423dbf886abd601de67a723726121a0,_none_,peacock_tv,2024-09-28,1,0,1,,6.515000000
MLB,Video Streaming,dcf0bfafddbc5b6290396bd85519dc12,youtube_tv,_none_,2023-10-02,1,0,1,63.210000000,
NFL,Video Streaming,9274e46a5dd2ed012950413fc9d7512a,disney_plus,_none_,2024-02-10,1,0,1,16.260000000,
MLS,Video Streaming,6769d6b3c5365a9ccb93df926fd5ca13,hulu,_none_,2024-10-02,0,1,-1,14.707750000,
NHL,Video Streaming,1cf9d10e6d69df4546af3f0a60bf2ee7,nba_league_pass,_none_,2023-10-29,1,0,1,16.315000000,
NFL,Video Streaming,b18f298eecf9535edf87d487560dae25,_none_,peacock_tv,2023-10-08,1,0,1,,5.484000000
MLB,Video Streaming,e9ec4854e0a02f790ec225d5f418b093,paramount+,_none_,2024-09-28,0,1,-1,5.411111111,
MLB,Video Streaming,fba9a6bdaf2c4fa4dad8242d152872d6,hulu,_none_,2024-01-29,0,1,-1,7.883333333,
MLB,Video Streaming,8b27533a4bdf7d3509591331b199e837,_none_,peacock_tv,2023-10-28,0,1,-1,,7.167857143
NWSL,Video Streaming,d5899d56833b78f18ab2a5195cda71c1,_none_,hulu,2024-09-27,1,0,1,,23.165000000
MLB,Video Streaming,aa9c1b170c4ac652ffb6ca215bc7383c,_none_,youtube_tv,2023-11-23,0,1,-1,,48.563333333
NBA,Video Streaming,35884fe1cd670bf4e5fee6b345cf8b9d,_none_,netflix,2024-08-24,1,0,1,,15.614285714
MLS,Video Streaming,49f23df7e05ac86947bf623504c0d751,peacock_tv,_none_,2024-01-14,1,0,1,7.695000000,
MLB,Video Streaming,66819b73b06af06e9464f1e95221d6b2,hulu,_none_,2023-10-16,0,1,-1,13.216818182,
MLS,Video Streaming,1af800cfcfc6cf319b9e7342bfb727ff,_none_,peacock_tv,2024-08-09,1,0,1,,6.459000000
WNBA,Video Streaming,a9b4c285ac2b530f348ec115a5f3a743,roku,_none_,2023-11-08,0,1,-1,12.510000000,
NFL,Video Streaming,d7c7c51514efbc22902b9256b83f8c42,roku,_none_,2024-07-06,1,0,1,16.178750000,
MLS,Video Streaming,1d05984df80b232e918145ea061d3f52,hulu,_none_,2024-09-26,0,1,-1,47.510000000,
NFL,Video Streaming,7b263bdf946f629e57e459485986949a,_none_,disney_plus,2024-04-23,0,1,-1,,8.789090909
NHL,Video Streaming,9670c0a8d16af67531debc3957b45374,_none_,peacock_tv,2024-01-03,1,0,1,,3.530000000
NHL,Video Streaming,20b2310432940f0f7cadd90eb8c16bd1,_none_,espn+,2023-10-04,1,0,1,,8.965000000
NFL,Video Streaming,fd15fc1ea9a80764576b288f2553445d,hulu,_none_,2023-12-20,0,1,-1,16.610000000,
MLS,Video Streaming,83b53ca23333aea1de8ba185b25f5e40,netflix,_none_,2024-07-01,0,1,-1,15.510769231,
NFL,Video Streaming,0c4e9050cbdc23255045431d0a32f678,hulu,_none_,2024-09-24,0,1,-1,5.863333333,
MLB,Video Streaming,5e1667d4f7cc89bb61b53f9256d4d9fa,hulu,_none_,2024-03-09,0,1,-1,71.648000000,
NFL,Video Streaming,d2aa9b371cf13deb8eee8a88d6fef84a,_none_,fubo_tv,2023-10-03,1,0,1,,72.624583333
NHL,Video Streaming,659ff615b57d41b76bb577cbd930a8f3,disney_plus,_none_,2023-12-14,1,0,1,17.580000000,
NFL,Video Streaming,e1c4170ca4b478cbbcdfb7b8646b4429,youtube_tv,_none_,2024-05-10,1,0,1,66.584285714,
MLB,Video Streaming,161361d913090c3aacd39a852f9019af,hulu,_none_,2024-08-01,0,1,-1,8.703500000,
MLB,Video Streaming,90ebcdbe83a8972d34703212e703fab5,peacock_tv,_none_,2024-04-07,1,0,1,6.783333333,
NBA,Video Streaming,66a6bf43ea7994b39f635de3e39ef7a3,_none_,sling_tv,2024-02-18,1,0,1,,46.980833333
MLB,Video Streaming,48728d0a0149fa451b99db72d8459d6a,_none_,hulu,2023-12-13,1,0,1,,16.702500000
MLB,Video Streaming,cb20b65c25ebf57c9d3ab5506ab7c280,_none_,paramount+,2024-05-19,1,0,1,,5.545555556
MLB,Video Streaming,e01d0676bd263592189453ade2fad5df,_none_,netflix,2023-12-21,0,1,-1,,15.306000000
NHL,Video Streaming,a3393aa33ea5741f11898b5c61d1793f,peacock_tv,netflix,2023-12-23,1,0,1,7.086666667,22.496000000
NHL,Video Streaming,01356a5339683c8d1bfa2c466d3d09b4,_none_,youtube_tv,2024-08-25,0,1,-1,,104.117142857
NBA,Video Streaming,7249d274754b72e6f046dc5676439022,_none_,hulu,2024-10-06,1,0,1,,15.725000000
NHL,Video Streaming,0699e43a3c3aa1f6ef9ad3e4767c3aa6,_none_,netflix,2024-08-07,0,1,-1,,16.960000000
NFL,Video Streaming,eea5ce2fff7caa17926cffa2b27cc92a,peacock_tv,_none_,2023-11-23,1,0,1,6.906153846,
MLB,Video Streaming,1f1d133263080d5e7fd15777f261ef57,netflix,_none_,2024-01-04,0,1,-1,16.975000000,
MLB,Video Streaming,a176dd4db4adcc228cd1b5749bb9ffea,_none_,hulu,2024-09-13,1,0,1,,83.992352941
MLS,Video Streaming,02f60a89b48139d7c0709c539ebc75cb,_none_,fubo_tv,2024-05-17,1,0,1,,92.417500000
MLS,Video Streaming,d448fc787b10a7c1b5021e6fb6f3120f,hulu,_none_,2024-04-29,1,0,1,9.890000000,
MLB,Video Streaming,5abbc6b6560a25f34734c8613a2ce58c,netflix,_none_,2023-12-11,1,0,1,16.968571429,
NBA,Video Streaming,514ce34a27ccf32023e7b3ad7e337bb7,hulu,_none_,2024-03-22,0,1,-1,26.408000000,
NHL,Video Streaming,24f62dc3e4eb6f89379d3450d67baed8,_none_,youtube_tv,2023-10-30,1,0,1,,68.316451613
MLS,Video Streaming,bb6c0ee7adac480a7c80dde7cc7754a1,_none_,espn+,2024-10-28,1,0,1,,9.594347826
MLB,Video Streaming,08c43a2b478fd67348edfeb237ece2d2,_none_,redbox,2023-10-28,1,0,1,,2.622777778
NFL,Video Streaming,0b982fc244288cd0898dcbc3797d966a,disney_plus,_none_,2024-01-18,1,0,1,11.686428571,
NFL,Video Streaming,0a13125565f78d672db4e9493a08c54a,_none_,espn+,2024-05-27,1,0,1,,9.207560976
MLB,Video Streaming,72ecef13c3d8f05bf0216e2fefa1e0e6,peacock_tv,_none_,2024-04-28,0,1,-1,5.696400000,
MLB,Video Streaming,5b04c31eca6f9452e6dd1f789e36084f,disney_plus,espn+,2024-05-05,1,0,1,11.577000000,8.993939394
NBA,Video Streaming,ea39eabde7553c252618e06d68a836a2,roku,_none_,2024-05-24,0,1,-1,24.562758621,
NBA,Video Streaming,2fccf21803061c352839327df91e52f2,_none_,netflix,2023-10-25,1,0,1,,9.775000000
MLB,Video Streaming,7074d98a87598ca901c9f0a0cbdf825a,_none_,hulu,2023-11-20,1,0,1,,61.891578947
NBA,Video Streaming,ff0f2200608d1933114ce3bb762826a8,paramount+,_none_,2023-11-10,1,0,1,5.881428571,
MLB,Video Streaming,099f21849ccab2379590978d9174ef3b,_none_,netflix,2024-04-07,1,0,1,,20.556000000
NFL,Video Streaming,296d3195a093653d15d600530cc796c6,_none_,disney_plus,2023-12-09,1,0,1,,10.498750000
NBA,Video Streaming,6bcd680ee09eef7ae33727059e8cfdc1,showtime,_none_,2023-10-27,0,1,-1,11.620000000,
NHL,Video Streaming,92eb434c2e3d3fcfba4356385d38e4bb,peacock_tv,_none_,2024-07-27,1,0,1,13.838571429,
MLS,Video Streaming,4b1c40064af623b54331f4c37585d720,peacock_tv,_none_,2024-06-25,0,1,-1,5.826000000,
NFL,Video Streaming,be4c8aad604b8615968b1ee210c59584,_none_,vudu,2024-02-07,1,0,1,,21.146000000
MLB,Video Streaming,f949e80c6adbde0e47102b6016e96af5,paramount+,_none_,2023-12-18,0,1,-1,12.142500000,
NFL,Video Streaming,123ab460b2c61776121f37ab22258a3c,peacock_tv,_none_,2024-08-16,1,0,1,7.837142857,
MLS,Video Streaming,1a1759bcf635a1dfcd48cfa8da66deac,hulu,_none_,2024-09-11,0,1,-1,7.709090909,
MLB,Video Streaming,bc93b8c216db692774e0552eab5fadde,_none_,hulu,2024-09-24,1,0,1,,8.296666667
MLB,Video Streaming,cb3047e690613bd36cd50332326889d8,_none_,netflix,2023-11-30,1,0,1,,10.549166667
NFL,Video Streaming,c192e420c0fc83f1c60d98d17769161a,paramount+,_none_,2023-11-26,1,0,1,5.582307692,
NBA,Video Streaming,db455d9d721cbc137ee706b75f28a368,netflix,_none_,2024-05-19,1,0,1,7.596000000,
NFL,Video Streaming,282561427a02dc7ca533f1ba8c8f1654,_none_,netflix,2024-05-31,1,0,1,,16.812857143
NBA,Video Streaming,2e9fe79a98f42f03d0b63474f3fc7289,nfhs_network,_none_,2024-02-25,0,1,-1,12.926000000,
NHL,Video Streaming,5e91150470a4acae7dc0c1e1a20acc9e,hulu,_none_,2023-11-24,1,0,1,1.099090909,
NHL,Video Streaming,c9e14906c0b42497cf12b84ff2a0180b,_none_,hulu,2024-08-18,0,1,-1,,61.580000000
NBA,Video Streaming,7263e4470e28e9d632927c0cc11addc6,_none_,roku,2023-10-15,0,1,-1,,13.195000000
NFL,Video Streaming,4902e6512bc563306acc74bd7158da54,_none_,nfhs_network,2023-12-08,1,0,1,,9.744000000
NFL,Video Streaming,13a8e71d88ff0f78965f3736caf99963,_none_,netflix,2023-11-30,0,1,-1,,22.640000000
NHL,Video Streaming,d21b0c50fb4e83753cd27db95cb3a5db,hulu,disney_plus,2023-12-25,0,1,-1,19.731666667,29.815000000
NFL,Video Streaming,89a7b8d7c3c88d486ccd7c859e9184a3,_none_,netflix,2023-11-18,1,0,1,,20.822571429
MLB,Video Streaming,595e14104c3c1a8be24d2b6d1ac804a3,_none_,peacock_tv,2023-11-24,0,1,-1,,5.561363636
NFL,Video Streaming,2cefc629b02eb179146f0d2a897ad14f,disney_plus,_none_,2024-06-27,0,1,-1,9.954891304,
NFL,Video Streaming,8b5a77867daa949cb12a632f5463499f,hulu,_none_,2024-09-14,0,1,-1,73.500000000,
NBA,Video Streaming,7a0ac0608fd17b0bbfefc4a76ed02ce8,_none_,hulu,2023-12-23,1,0,1,,12.667500000
NFL,Video Streaming,4c0c4fb02ac846be81c8c5999899c3d5,netflix,_none_,2023-11-29,0,1,-1,15.874615385,
NHL,Video Streaming,3db009ff3122e35d0191868a8d699b88,_none_,roku,2024-07-09,1,0,1,,6.445555556
NFL,Video Streaming,e83f454996b350bd56c34c2b312cf3a0,youtube_tv,_none_,2024-04-23,1,0,1,66.792222222,
NFL,Video Streaming,5e67c8a11185c5c0946cc184b9bab852,_none_,paramount+,2023-10-07,0,1,-1,,12.059166667
MLB,Video Streaming,fa21b6312e06536a40baee8f1993d600,fubo_tv,_none_,2024-01-23,1,0,1,110.813333333,
NFL,Video Streaming,a6b257d7958f512aeae7e94de05e2d71,_none_,roku,2023-10-29,0,1,-1,,6.462875000
NFL,Video Streaming,d8fd22ff736db40682c65889cb098479,youtube_tv,_none_,2024-03-31,1,0,1,73.255454545,
NHL,Video Streaming,cd8ba00dffc54009d804dcc5e5f2c824,peacock_tv,_none_,2023-11-25,1,0,1,6.381600000,
NHL,Video Streaming,0a10af06688388bbc1f43e3a39e248e5,_none_,hulu,2024-08-23,1,0,1,,3.197500000
NBA,Video Streaming,d1544f635dd8bcee0d03368f3fa56a0a,_none_,peacock_tv,2024-02-25,0,1,-1,,2.006666667
MLB,Video Streaming,58440f41dffc8f5f101bf50e06ccae6e,paramount+,netflix,2024-03-31,0,1,-1,3.853333333,21.600000000
NFL,Video Streaming,5ff03a7637d5fb2ecbbd8ab6be054f3c,paramount+,_none_,2024-02-14,0,1,-1,10.082413793,
NBA,Video Streaming,09c62baf2197da9772c5d5b5371bc016,disney_plus,_none_,2023-10-04,0,1,-1,15.007200000,
NFL,Video Streaming,51e758a3d5843d74eb29b434ac442a38,disney_plus,_none_,2024-08-26,0,1,-1,13.264473684,
NFL,Video Streaming,70be1e554c234a510f3bb3cfea68c335,_none_,peacock_tv,2024-09-07,1,0,1,,7.096153846
NHL,Video Streaming,be19637827c0635bf322561ed93b90be,disney_plus,_none_,2024-01-02,0,1,-1,10.951714286,
NFL,Video Streaming,64256232b607c21eec08790e6934146d,_none_,sling_tv,2024-08-24,0,1,-1,,47.050000000
NBA,Video Streaming,4084d3620417cf6faf69839046d59f94,_none_,netflix,2023-11-02,1,0,1,,15.720000000
MLS,Video Streaming,5209259afadfc5ff46dcc88994d897a3,peacock_tv,_none_,2024-04-26,1,0,1,7.026666667,
NFL,Video Streaming,06da8c5fac01cb63f67f0b79654a7699,_none_,youtube_tv,2024-07-07,0,1,-1,,80.661250000
NBA,Video Streaming,5a2631f85e71e949224aa82bcb80439f,_none_,hulu,2023-10-16,0,1,-1,,8.581764706
MLB,Video Streaming,2a89d099a6bb3f5a76c5ef0f553c7939,_none_,netflix,2023-12-12,1,0,1,,10.946666667
NBA,Video Streaming,6048f9d5bf7b87a5cff69d9ad371a7dd,_none_,mlb_tv,2024-03-29,1,0,1,,28.230000000
MLB,Video Streaming,46e8749611cad8390095bf2f21dee674,hulu,_none_,2023-12-02,0,1,-1,7.728333333,
MLB,Video Streaming,416fec00e2c36960a093686834de5be9,_none_,hulu,2024-09-18,1,0,1,,18.388750000
NBA,Video Streaming,8f5ee04c1df1b7421e7cb1092c0131cf,_none_,hulu,2024-09-11,1,0,1,,17.040000000
MLB,Video Streaming,5e8e97571b321f8430132be829accd86,peacock_tv,_none_,2024-07-07,1,0,1,7.953750000,
NFL,Video Streaming,5e1c9ea808379ee144667f8fb150392c,_none_,netflix,2024-09-25,1,0,1,,16.563043478
NFL,Video Streaming,24e53b44288a50ddc1afc88791a35067,roku,_none_,2024-10-08,0,1,-1,16.165000000,
NFL,Video Streaming,11889786dbc7eebfae2cacfa983f091b,_none_,disney_plus,2023-10-04,0,1,-1,,20.230555556
NHL,Video Streaming,8fd99d3b9a0d7b315a2432ab381919c3,_none_,youtube_tv,2024-05-14,0,1,-1,,70.617142857
MLB,Video Streaming,7991658d9e3342fa6cca1927631eb222,_none_,youtube_tv,2023-10-15,0,1,-1,,91.851176471
MLB,Video Streaming,c1f377eb7145b7b1ffa0304fc58cc6db,_none_,sling_tv,2023-11-07,1,0,1,,41.405000000
NFL,Video Streaming,0ee3ee1c171e3f1ad846b881caa22ecc,peacock_tv,_none_,2024-01-07,1,0,1,13.895714286,
MLB,Video Streaming,6abc121b47979829dbc0b799dde76e33,youtube_tv,_none_,2023-11-22,1,0,1,90.077500000,
MLB,Video Streaming,41c4d3c046eee7a9fd73783370c2ad2e,netflix,_none_,2024-10-17,0,1,-1,21.504565217,
MLS,Video Streaming,9dc7b37afe03911f498dc7d0614ef6ae,_none_,netflix,2023-10-29,1,0,1,,19.709333333
MLB,Video Streaming,3c741f020d2a3286348fe8ee55c522c1,_none_,hulu,2024-09-03,1,0,1,,75.147777778
